HouseID_EC,neighborhood_id,neighborhood_name,date_entered,entered_by,qaqc_date,qaqc_by,survey_date,survey_time,survey_time_ampm,crew,weather_sunny,weather_cloudy,weather_hot,weather_cool,weather_dry,weather_rain,single_family_home,corner_lot,no_sidewalk,property_othernotes,property_notes,houseexterior_ivy,houseexterior_paint,houseexterior_wood,houseexterior_vinyl,houseexterior_bars,houseexterior_block,houseexterior_stucco,houseexterior_other,houseexterior_other_describe,exteriorquality_high,exteriorquality_medium,exteriorquality_low,yardmaintenance_high,yardmaintenance_medium,yardmaintenance_low,yardorderliness_high,yardorderliness_medium,yardorderliness_low,yardquality_notes,lawn_present,lawn_patchiness,lawn_percent_living,lawn_percent_dead,lawn_percent_weeds,lawn_percent_bare,lawn_percent_other,lawn_other_description,lawngrasscolor_percent_verygreen,lawngrasscolor_percent_modgreen,lawngrasscolor_percent_greenyellow,lawngrasscolor_percent_yellow,lawngrasscolor_percent_brown,lawnallcolor_percent_verygreen,lawnallcolor_percent_medgreen,lawnallcolor_percent_greenyellow,lawnallcolor_percent_yellow,lawnallcolor_percent_brown,lawn_quality,lawn_notes,lawn_edges_trimmed,lawn_recently_mowed,grass_height_cm,weed_height_cm,lawn_weeds_none,lawn_weeds_few,lawn_weeds_some,lawn_weeds_numerous,lawn_weeds_throughout,xeric_weeds_none,xeric_weeds_few,xeric_weeds_some,xeric_weeds_numerous,xeric_weeds_throughout,other_weedy_areas,other_weedy_areas_description,tree_pruning_evidence,tree_pruning_evidence_notes,shrub_pruning_evidence,shrub_pruning_evidence_notes,view_streettrees,view_streettree_viewshed_quantity,view_streettree_viewshed_species,view_streettree_viewshed_height_m,view_streettree_house_quantity,view_streettree_house_species,view_streettree_house_height_m,view_desertpark,view_mesicpark,view_commercial,view_industrial,view_multifamily,view_highway,view_school,view_none,view_notes,view_neighbor_left,view_neighbor_right,view_neighbor_acrossst,view_neighbor_acrossleft,view_neighbor_acrossright,fence_front_wood_height,fence_front_wood_gate,fence_backside_wood_height,fence_backside_wood_gate,fence_front_cement_height,fence_front_cement_gate,fence_backside_cement_height,fence_backside_cement_gate,fence_front_chainlink_height,fence_front_chainlink_gate,fence_backside_chainlink_height,fence_backside_chainlink_gate,fence_front_metal_height,fence_front_metal_gate,fence_backside_metal_height,fence_backside_metal_gate,fence_front_hedge_height,fence_front_hedge_gate,fence_backside_hedge_height,fence_backside_hedge_gate,fence_continuity,bird_feeder,water_feature,front_patio,cats,dogs,animal_waste,religious_ornaments,flagpole,cars_in_yard,potted_plants,play_equiptment_toys,lawn_ornaments,chairs_tables,river_bed,topography,litter,plant_litter,maintenance_tools,lightpost,other_yard_feature,other_yard_feature_describe,drip_irrigation,sprinklers_ground,sprinklers_hose,hose,nutrients,watercan,flood_irrigation,management_unknown,management_other,management_other_describe,yard_human_activities,neighborhood_human_activities,animals_observed,animals_in_yard,animals_in_neighborhood,amount_grass_front,amount_grass_back,amount_veg_front,amount_veg_back,yard_type_front,yard_type_front_description,yard_type_back,yard_type_back_description,cactus_visible,food_garden_visible,palm_trees_visible,front_yard_area_m2,notes
51a,1,South Phoenix,04/19/09,mjs,09/10/09,mjs,08/01/08,8:00 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,65,0,20,15,0,0,0,50,40,10,0,0,0,1,0,0,6,0,1,1,3,3,0,0,1,0,0,1,0,0,0,0,1,few in flowerbed,1,0,1,sage trimmed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4: 1/2 bare, 1/2 grass",1,"4: 1/2 bare, 1/2 grass","4: 1/2 bare, 1/2 grass",2,0,0,0,0,3,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,2ft metal fence along oneside of frontyard; 3ft cement wall along other side of frontyard; 7ft cement wall between front & sideyards,0,0,F,0,0,0,0,0,0,0,0,F,F,0,0,F,0,S,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,1,0,5,0,0,0,0,167,
52a,1,South Phoenix,04/19/09,mjs,09/10/09,mjs,08/01/08,8:20 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,lawn,patchy,40,25,5,30,0,0,0,30,40,0,30,0,0,0,1,0,8,"appear to be laying sod & installing a landscaped river bed. About 1/3 of lawn w/ sod, but sod mostly brown/yellow. Rest of yard is mostly bare w/ some grass patches",1,1,3,4,0,0,1,0,0,1,0,0,0,0,1,some along edge of driveway,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4: mostly bare w/ several plants,1,2,1,0,0,7,1,3,0,7,0,"2,3",0,0,0,0,0,0,0,0,0,0,0,2ft chain-link fence in front; 3ft chain-link fence along one side (separating yard from 2nd driveway); 3ft cement wall on other side of frontyard; 7ft cement wall & wooden gate between side & backyards,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,2,5,6,1/2 sod & some bare,5,0,0,0,0,194,
53a,1,South Phoenix,04/06/09,mjs,09/10/09,mjs,08/01/08,8:45 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4: mostly bare,3,"4: mostly bare, some grass",4: mostly bare,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3ft chain-link fence around whole yard,0,0,F,0,0,0,F,0,0,0,F,F,F,0,0,F,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,homeowner raking side yard & cleaning trash from yard,0,0,0,0,1,6,2,5,6,mostly bare w/ some weeds,5,0,0,0,1,186,
54a,1,South Phoenix,04/13/09,mjs,09/10/09,mjs,08/01/08,10:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,25,70,5,0,0,0,0,15,35,0,50,0,0,1,0,0,6,0,0,0,8,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,roses trimmed,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,2,"4: 1/2 bare, 1/2 weeds",0,0,0,0,"2,3",0,7,0,0,0,0,0,5,0,7,0,0,0,0,0,5ft decorative cement & metal fence across front of yard w/ 2ft cement wall on one side & 3ft cement/metal fence on other side; 7ft cement wall w/ metal gate between front & backyards,0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,S,0,F,0,0,0,0,0,0,1,0,0,1,0,0,0,0,neighbors leaving,0,0,0,4,6,4,5,2,0,5,0,1,1,1,159,
55a,1,South Phoenix,05/01/09,ec,09/10/09,mjs,08/01/08,9:10 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,lawn,patchy,35,35,0,30,0,0,0,0,50,50,0,0,0,1,0,0,3,large bare patches around the edge of yard,0,1,8,0,0,1,0,0,0,1,0,0,0,0,1,in driveway cracks,1,0,1,roses trimmed,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.5 cement wall around front yard with large block posts every few feed, 7ft cement wall between front and back yard",0,0,F,0,0,0,F,0,0,0,0,F,F,0,0,S,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,residents left in car,0,0,0,0,4,5,4,5,1,0,5,0,0,0,0,155,
56a,1,South Phoenix,04/13/09,mjs,09/18/09,mjs,08/01/08,10:50 AM,am,jv ec,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,lawn,patchy,45,0,45,10,0,0,0,75,25,0,0,0,1,0,0,0,6,0,0,1,6,6,0,0,0,1,0,1,0,0,0,0,1,in bare area between fence and sidewalk,1,italian cypress cut at B.H.,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4: major street,1,3,4: major street,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2ft chain-link fence around whole frontyard,0,0,F,0,F,0,0,0,0,0,FS,0,0,0,0,F,F,F,0,0,0,0,0,0,1,0,0,0,0,0,0,residents in & out of house,heavy traffic on 19th ave,0,0,0,5,6,3,5,1,0,5,0,0,0,1,176,
57a,1,South Phoenix,04/12/09,mjs,09/10/09,mjs,08/01/08,10:40 AM,am,jv ec,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,even,85,0,15,0,0,0,0,5,85,10,0,0,0,1,0,0,3,0,1,1,5,5,0,0,1,0,0,1,0,0,0,0,1,several weeds in flowerbed area,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4: major street,3,1,4: major street,1,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,3ft chain-link fence around whole yard; 5ft chain-link fence & gate between front and backyards,0,0,F,0,0,0,0,0,0,F,0,0,0,0,0,F,0,0,0,F,christmas lights,0,1,0,1,0,0,1,0,0,0,0,heavy traffic on 19th,0,0,0,5,6,3,5,1,0,5,0,1,0,1,152,
58a,1,South Phoenix,04/12/09,mjs,09/18/09,mjs,08/01/08,10:05 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,40,0,60,0,0,0,0,70,30,0,0,0,1,0,0,0,5,0,1,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,shaped,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4: 1/2 grass 1/2 bare,1,1,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3ft chain-link fence around entire front yard; 5ft chain-link fence between front & backyards,0,0,F,0,0,0,F,0,0,F,0,F,0,0,0,0,0,FS,0,F,christmas lights,1,0,0,1,0,0,0,0,0,0,residents in & out of house,heavy traffic on 19th ave,0,0,0,4,5,4,5,2,0,5,0,0,1,0,144,
59a,1,South Phoenix,04/13/09,mjs,09/18/09,mjs,08/01/08,9:45 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,lawn,patchy,60,20,0,20,0,0,0,0,70,30,0,0,0,1,0,0,3,0,1,1,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"4: 1/2 bare, 1/2 grass",2,3,2,1,3,0,0,0,3,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,3ft metal fence along front of yard; 2ft chain-link fence on one side of frontyard; 3ft cement & wooden fence along other sidel; 4ft chain-link fence between front & sideyard,0,0,F,0,0,F,F,0,0,0,0,F,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,resident outside - around yard,0,ducks,1,0,4,6,3,5,2,0,5,0,1,0,0,139,
5a,1,South Phoenix,05/01/09,ec,09/09/09,mjs,07/24/08,7:15 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,lawn,patchy,95,0,0,5,0,0,60,20,20,0,0,0,1,0,0,0,2,0,1,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,large branches trimmed,1,hedges and size maintained,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4: mostly bare,1,1,4: house across street goes to corner,1,0,0,6,1,3,0,6,0,0,0,0,0,"4, 2.5",1,0,0,0,0,0,0,"4ft metal gate encloses front yard and both driveways, 3ft cement wall is on right front and left front blocking neighbors, 6ft cement wall wraps around back yard, 6ft wooden fence cuts off back and front yard in the side yard, 2.5 metal surround front portch",0,0,F,0,0,0,F,0,0,F,0,F,F,0,0,0,0,0,0,F,"malibu lights, bird house, wall decorations. Lots of lawn ornaments",0,0,0,1,0,0,0,0,0,0,owner asked what we were doing,light traffic,rooster,0,1,5,6,4,5,1,0,5,0,0,0,0,171,
60a,1,South Phoenix,04/13/09,mjs,09/18/09,mjs,08/01/08,9:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,lawn,even,50,50,0,0,0,0,0,5,80,15,0,0,0,1,0,0,3,0,1,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,"4: 1/2 bare, 1/2 weeds",1,1,3,3,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3ft cement & decorative metal fence across front & one side; 3ft cement wall w/ wooden bars on other side of front yard; 7ft cement wall between front & sideyard,0,0,F,0,0,0,0,0,0,F,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,walker,0,0,0,4,6,2,5,2,0,5,0,0,0,1,155,
61a,1,South Phoenix,04/06/09,mjs,09/18/09,mjs,08/01/08,8:50 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,all bare,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,branches trimmed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"4: 1/2 bare, 1/2 weeds",3,4: bare,3,"4: 1/2 bare, 1/2 weeds",0,0,7,0,3,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,2ft chain-link fence along one side of yard; 3ft cement wall along other side; 7ft wooden fence with 7ft chain-link gate between front and back yards,0,0,0,0,0,0,F,0,0,0,0,F,F,0,0,FS,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,neighbor raking,0,0,0,1,6,2,5,6,all bare,5,0,0,0,0,156,
62a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/01/08,8:30 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,85,15,0,0,0,0,0,50,35,0,15,0,0,1,0,0,3,0,0,1,6,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4: mostly bare,1,"4: 1/2 bare, 1/2 grass","4: 1/2 bare, 1/2 grass",2,0,0,7,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,0,0,3ft metal fence along front sides w/ cement posts in between w/ gate across driveway; 7ft cement wall & wooden gate between front & sideyards,0,0,F,0,F,0,0,0,0,F,0,0,F,0,0,FS,F,S,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,1,0,5,0,0,0,1,134,
63a,1,South Phoenix,04/06/09,mjs,09/18/09,mjs,08/01/08,7:40 AM,am,jv ec,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,lawn,patchy,65,5,10,20,0,0,0,50,45,5,0,0,0,1,0,0,6,0,1,0,5,10,0,0,1,0,0,1,0,0,0,0,0,0,1,cut branches,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"4: 1/2 bare, 1/2 grass",2,"4: 1/2 bare, 1/2 grass",1,0,0,0,0,3,0,7,0,0,0,0,0,4,1,0,0,0,0,0,0,3ft cement wall around front yard w/ metal gate across driveway; 7ft cement wall between front & side yard,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,F,F,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,neighbor leaving,0,0,0,5,6,3,5,1,0,5,0,0,0,0,181,
64a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,10:40 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,lawn,patchy,75,0,0,25,0,0,30,35,0,35,0,0,0,1,0,0,3,0,1,1,4,4,0,1,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4: bare,1,"4: 1/2 bare, 1/2 weeds",4: bare,1,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,3ft chain-link fence & gate wrap around entire yard & separates front & backyard,0,0,F,0,F,F,0,0,0,F,F,F,0,0,0,0,F,F,0,F,"windchimes, house parts in driveway",0,0,0,1,0,0,0,0,0,0,homeowner came out and asked about project,0,dog,1,0,5,6,2,5,1,0,5,0,0,0,0,140,
65a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,11:05 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,75,0,0,25,0,0,0,10,40,50,0,0,0,1,0,0,6,0,0,0,15,10,0,1,0,0,0,9,9,9,9,9,1,bare areas & flowerbeds,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,4: bare,0,0,5,1,3,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,3ft chain-link fence surrounds front & leftside of front yard; 3ft cement wall on rightside of frontyard; 5ft wooden gate separates front & backyards; 5ft cement wall encloses part of backyard,0,0,F,0,0,0,0,0,0,F,F,F,F,0,0,0,F,F,0,F,"windchimes, ceiling fan",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,6,4,5,1,0,5,0,0,0,0,113,
66a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,11:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,95,0,0,5,0,0,0,35,50,15,0,0,0,1,0,0,3,0,1,1,3,3,0,0,1,0,0,9,9,9,9,9,1,flowerbed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,6,1,"1,3",0,6,0,0,0,0,0,"2,3",1,0,0,0,0,0,0,1ft cement wall & 2ft other-metal make decorative front wall;  3ft cement wall is on both sides of frontyard; 3ft metal gate goes to driveway; 6ft wooden gate separates front & sideyards; 6ft cement wall surrounds backyard;,0,0,F,0,0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,F,windchimes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,2,5,6,"1/2 grass, 1/2 driveway/patio",5,0,0,0,0,246,
67a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,11:40 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,95,0,0,5,0,0,0,85,0,15,0,0,1,0,0,0,2,0,1,1,3,0,1,0,0,0,0,9,9,9,9,9,0,0,1,palms maintained,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4: none,1,4: mostly bare,4: none,0,0,5,1,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3ft cement wall & 3ft metal alternate to make decorative front wall that surrounds frontyard; 5ft wooden gate separates front & backyard; 5ft cement wall surrounds backyard,F,0,F,0,0,0,F,0,0,0,0,F,F,0,0,0,F,0,0,F,"windchimes, fake birds",0,0,0,1,0,0,0,0,0,0,0,traffic on 19th ave,0,0,0,5,6,4,5,1,0,5,0,0,1,1,187,
68a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,11:30 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,lawn,patchy,40,0,30,30,0,0,0,60,25,10,5,0,1,0,0,0,6,not evenly distrubuted,1,1,2,2,0,0,0,1,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"4: 1/2 bare, 1/2 grass",2,1,1,1,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,3ft chain-link fence & gate encloses frontyard; 6ft chain-link fence encloses backyard,0,0,F,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,F,"refridgerator, christmas lights",0,0,0,1,0,0,0,0,0,0,0,light traffic,0,0,0,5,6,3,5,1,0,5,0,0,0,0,197,
69a,1,South Phoenix,09/22/08,mjs,09/22/08,mjs,08/11/08,9:35 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,few in bare yard,0,0,1,cutback,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4: 1/2 bare 1/2 weeds,4: mostly bare,4: mostly bare,1,4: mostly bare,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3ft chain-link partially encloses front yard; 6ft chain-link surrounds most of back yard,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,5,6,bare w/ no plants (only on side),5,0,0,0,0,237,
6a,1,South Phoenix,08/05/08,jv,09/11/08,mjs,07/24/08,8:30 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,lawn,patchy,85,5,0,10,0,0,0,70,15,10,5,0,0,1,0,0,3,untrimmed grass is over a ft tall but mowed area is neat and short,0,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,some branches of chinaberry trimmed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4: mostly bare,1,1,4: mostly bare,0,0,0,0,2,0,6,0,0,0,6,0,"2, 4",1,0,0,0,0,0,0,2ft cement and 2ft other metal make a decorative fence surrounding front yard; 4ft other metal gate closes off driveway; 6ft chain link surrounds all of back yard except right wall wehre the 6ft cement fence is; part of decorative front fence is broken,0,F,F,0,0,0,0,0,0,F,F,F,F,0,0,F,F,F,0,F,home made tire planters,0,0,0,1,0,0,0,0,0,0,0,0,dog barking and rooster,0,1,5,2,3,5,1,0,5,0,0,0,0,186,
70a,1,South Phoenix,04/19/09,mjs,09/18/09,mjs,08/11/08,9:25 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,lawn,patchy,30,30,20,20,0,0,0,30,10,10,50,0,0,0,1,0,7,0,0,0,10,10,0,0,1,0,0,9,9,9,9,9,1,flowerbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4: mostly bare,4: mostly bare,4: mostly bare,1,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,0,0,0,0,3ft metal fence around frontyard; 6ft chain-link separates front & backyards; 8ft cement wall surrounds part of back yard,0,0,F,0,0,0,F,F,0,F,0,F,F,0,0,F,F,0,F,F,"birdhouse, birdbath",0,0,0,0,0,0,0,1,1,"almost all plants are dead, probably not watering at all",0,light traffic,0,0,0,3,6,4,5,6,"1/2 grass, 1/2 bare/weeds w/ trees & shrubs",5,0,0,0,1,196,
71a,1,South Phoenix,09/22/08,mjs,09/22/08,mjs,08/11/08,9:10 AM,am,jv ec,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,weeds covering over 1/2 bare yard,1,palm tree trimmed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4: 1/2 grass 1/2 bare,1,4: bare,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3ft chain-link wraps around entire yard,0,0,S,0,0,0,0,0,F,F,S,0,0,0,0,F,F,F,0,FS,"cleaning supplies, BBQ, boat",0,0,0,1,0,0,0,0,0,0,0,light traffic & neighbor spoke w/ us,0,0,0,1,6,2,5,6,"1/2 grass, 1/2 weeds",5,0,1,0,1,276,
72a,1,South Phoenix,02/10/09,mjs,09/18/09,mjs,08/12/08,8:35 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,lawn,patchy,55,20,0,25,0,0,45,0,20,0,35,0,0,1,0,0,6,0,0,0,15,2,0,1,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"4: 1/2 bare, 1/2 grass","4: bare weeds, grass",4: school,4: school,4: school,0,0,6,1,"2,4",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2ft other-metal fence combines with 2ft & 4ft cement wall for alternating decorative fence surrounding front yard; 6ft wooden fence surrounds part of back yard & separates front & back,0,0,F,0,0,F,0,0,0,F,0,F,F,0,0,0,F,F,0,F,hens; chickens; windchimes; cages; christmas lights; woodpile; hay stacks,0,0,0,1,0,0,0,0,0,0,0,traffic,hens; chickens,1,0,5,6,4,5,1,0,5,0,0,0,0,150,
73a,1,South Phoenix,02/09/09,mjs,09/22/09,mjs,08/12/08,8:50 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,lawn,patchy,85,0,15,0,0,0,0,50,0,50,0,0,0,1,0,0,6,0,1,1,5,5,0,0,1,0,0,9,9,9,9,9,1,flowerbed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4: bare,1,4: school,4: school,4: bare,0,0,6,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3ft other-metal fence & gate encloses frontyard; 6ft wooden fence & gate separates front & back,0,0,F,F,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,F,birdbath; windchimes,0,0,1,1,0,0,0,0,0,0,0,light traffic,cats,1,0,5,6,2,5,1,0,5,0,0,0,0,150,
74a,1,South Phoenix,02/09/09,mjs,09/22/09,mjs,08/12/08,9:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,bare yard,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,"4: 1/2 bare, 1/2 grass",2,1,2,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,3ft chain-link fence & gate surrounds front yard; 6ft chain-link fence & gate separates front & backyards,0,0,0,0,0,0,0,0,F,F,0,F,F,0,0,F,F,0,0,F,broken A/C; windchime; can tell cars park in yard,0,0,0,1,0,0,0,0,0,0,0,landscapers @ apartments; light traffic,0,0,0,1,6,2,5,6,bare w/ weeds,5,0,0,0,0,173,
